,기준년월,그룹번호,그룹내고객수,종목번호,그룹내_매수여부,그룹내_매도여부,매수고객수,매도고객수,평균매수수량,평균매도수량,매수가격_중앙값,매도가격_중앙값
8097,201912,MAD08,386,A097780,Y,Y,3,3,114592,79805,1306,1318
8098,201912,MAD08,386,A111710,Y,Y,3,3,6065,4065,14001,14304
8099,201912,MAD08,386,A123690,Y,Y,5,6,73,95,11050,10650
8100,201912,MAD08,386,A140410,N,Y,0,3,0,36,-1,187400
8101,201912,MAD08,386,A150840,Y,Y,3,4,978,1020,3507,3535
8102,201912,MAD08,386,A180640,Y,Y,7,6,140,138,48240,46517
8103,201912,MAD08,386,A200230,Y,Y,4,4,666,677,7326,8304
8104,201912,MAD08,386,A215100,Y,Y,3,3,361,439,4575,4645
8105,201912,MAD08,386,A215480,Y,Y,4,4,4294,4095,1618,1571
8106,201912,MAD08,386,A215600,Y,Y,5,7,30,112,14550,13900
8107,201912,MAD08,386,A225430,Y,Y,3,3,2250,2250,2997,2996
8108,201912,MAD08,386,A28513K,Y,Y,5,6,345,409,31685,30800
8109,201912,MAD08,386,A293780,Y,Y,6,6,1141,1099,25812,25350
8110,201912,MAD08,386,A321550,Y,Y,4,4,275,286,17347,16900
8111,201912,MAD08,386,A336260,Y,Y,4,3,326,347,8160,8397
8112,201912,MAD09,634,A000660,Y,Y,12,14,54,52,92600,94500
8113,201912,MAD09,634,A000890,Y,Y,3,4,5402,16052,1085,1100
8114,201912,MAD09,634,A001360,Y,Y,4,5,867,968,4590,4686
8115,201912,MAD09,634,A003060,Y,Y,5,7,4081,7367,1388,1411
8116,201912,MAD09,634,A005380,Y,Y,9,4,27,54,120500,119500
8117,201912,MAD09,634,A005930,Y,Y,29,25,274,181,55900,56611
8118,201912,MAD09,634,A005935,Y,Y,3,4,139,290,45950,45700
8119,201912,MAD09,634,A006400,Y,Y,6,4,4,2,225500,228000
8120,201912,MAD09,634,A007390,Y,Y,4,4,564,454,6607,6789
8121,201912,MAD09,634,A008350,Y,Y,3,7,636,1264,3490,3335
8122,201912,MAD09,634,A009150,Y,Y,5,11,7,14,119000,120000
8123,201912,MAD09,634,A010060,Y,N,4,0,185,0,62200,-1
8124,201912,MAD09,634,A010660,Y,Y,3,3,2342,233,2901,3015
8125,201912,MAD09,634,A015860,Y,Y,3,3,185,184,5924,5230
8126,201912,MAD09,634,A021050,Y,Y,5,5,1228,1248,2900,2755
8127,201912,MAD09,634,A028300,Y,Y,8,5,73,66,104560,103300
8128,201912,MAD09,634,A033180,Y,Y,7,7,2026,1934,7560,7354
8129,201912,MAD09,634,A033640,Y,Y,3,4,143,715,23250,21500
8130,201912,MAD09,634,A035720,Y,Y,10,10,5,15,151000,152500
8131,201912,MAD09,634,A048410,Y,Y,4,4,50,215,14603,13900
8132,201912,MAD09,634,A052670,Y,Y,7,6,3008,3074,8150,8300
8133,201912,MAD09,634,A058820,Y,Y,5,3,278,260,4190,4250
8134,201912,MAD09,634,A067630,Y,Y,5,5,127,174,22200,27754
8135,201912,MAD09,634,A068290,Y,Y,5,6,290,447,25850,25525
8136,201912,MAD09,634,A078130,Y,Y,5,3,1107,2256,6330,6300
8137,201912,MAD09,634,A078160,Y,Y,3,3,102,195,34100,33450
8138,201912,MAD09,634,A078590,Y,Y,4,4,1274,1274,1440,1485
8139,201912,MAD09,634,A082270,Y,Y,9,7,103,52,37416,37166
8140,201912,MAD09,634,A082800,Y,Y,3,4,385,421,2670,2605
8141,201912,MAD09,634,A091590,Y,Y,3,3,149,282,15893,14450
8142,201912,MAD09,634,A091990,Y,Y,3,3,298,35,53700,49850
8143,201912,MAD09,634,A123690,Y,Y,11,10,576,592,10994,10950
8144,201912,MAD09,634,A140410,Y,Y,3,3,29,8,162100,159369
8145,201912,MAD09,634,A180640,Y,Y,6,5,71,81,42100,39900
8146,201912,MAD09,634,A200230,Y,Y,5,5,400,1057,6980,8060
8147,201912,MAD09,634,A207940,Y,Y,9,6,15,18,416500,430000
8148,201912,MAD09,634,A215600,Y,Y,4,3,208,192,14050,13900
8149,201912,MAD09,634,A226330,Y,Y,3,3,151,151,15400,15000
8150,201912,MAD09,634,A285130,Y,Y,3,6,121,110,67516,70070
8151,201912,MAD09,634,A321550,Y,Y,3,4,1234,1085,18003,18210
8152,201912,MAD11,175,A000660,Y,Y,8,12,72,54,93100,95100
8153,201912,MAD11,175,A003060,Y,Y,3,3,3834,2674,1553,1591
8154,201912,MAD11,175,A005930,Y,Y,7,13,143,123,55633,54358
8155,201912,MAD11,175,A006400,Y,Y,3,5,123,257,222500,227541
8156,201912,MAD11,175,A028300,Y,Y,3,3,42,185,98100,112000
8157,201912,MAD11,175,A051900,Y,Y,3,3,4,4,1247000,1276000
8158,201912,MAD11,175,A068270,Y,Y,3,5,3,26,174000,170375
8159,201912,MAD12,152,A005930,Y,Y,4,3,14,40,56000,54700
8160,201912,MAD12,152,A006800,Y,Y,4,4,1256,3874,7610,7580
8161,201912,MAD12,152,A010140,Y,Y,3,3,1171,2899,7080,7050
8162,201912,MAD12,152,A035720,N,Y,0,3,0,15,-1,149000
8163,201912,MAD12,152,A035760,N,Y,0,3,0,5,-1,155150
8164,201912,MAD12,152,A068270,Y,Y,4,3,5,63,167500,170500
8165,201912,MAD13,167,A005930,Y,Y,11,5,69,12,56257,51000
8166,201912,MAD14,253,A000660,Y,Y,8,8,12,36,80557,82235
8167,201912,MAD14,253,A005380,Y,Y,13,8,158,189,119500,121500
8168,201912,MAD14,253,A005930,Y,Y,11,14,36,59,55100,54850
8169,201912,MAD14,253,A009150,Y,Y,3,7,244,269,118500,120000
8170,201912,MAD14,253,A010140,Y,Y,6,4,1062,3685,7113,7143
8171,201912,MAD14,253,A015760,Y,Y,12,12,128,211,28376,28600
8172,201912,MAD14,253,A034220,Y,Y,4,5,5,33,15950,16100
8173,201912,MAD14,253,A039130,Y,Y,4,4,13,10,49929,51600
8174,201912,MAD14,253,A066570,Y,Y,3,4,102,114,68800,69900
8175,201912,MAD14,253,A081660,Y,N,3,0,30,0,53600,-1
8176,201912,MAD14,253,A091990,Y,Y,3,3,4,9,46563,47950
8177,201912,MAD15,104,A000660,Y,Y,3,4,76,694,95100,91000
8178,201912,MAD15,104,A005930,Y,Y,10,9,55,272,55600,54800
8179,201912,MAD15,104,A010950,Y,Y,5,3,43,335,92228,97400
8180,201912,MAD16,102,A010950,Y,Y,3,4,168,199,89000,88500
8181,201912,MAD16,102,A020560,N,Y,0,3,0,86,-1,5740
8182,201912,MAD17,286,A000660,Y,Y,13,18,52,760,79800,78000
8183,201912,MAD17,286,A000720,Y,N,3,0,11,0,40600,-1
8184,201912,MAD17,286,A005380,Y,Y,4,5,7,30,119333,119500
8185,201912,MAD17,286,A005930,Y,Y,11,13,61,78,56200,54633
8186,201912,MAD17,286,A010950,Y,Y,9,7,40,42,88800,90089
8187,201912,MAD17,286,A015760,Y,Y,3,3,249,231,28400,27800
8188,201912,MAD17,286,A032500,Y,Y,4,3,62,38,49662,51100
8189,201912,MAD17,286,A051910,Y,Y,4,6,2,7,306500,305666
8190,201912,MAD17,286,A066570,Y,Y,3,3,70,100,69800,72300
8191,201912,MAD17,286,A096770,Y,Y,11,7,64,40,151000,149500
8192,201912,MAD17,286,A180640,Y,Y,3,3,50,34,44100,44450
8193,201912,MAD17,286,A215600,Y,Y,5,3,451,54,14264,14100
8194,201912,MAD18,545,A000660,Y,Y,22,20,95,140,79000,83183
8195,201912,MAD18,545,A005070,Y,Y,5,7,362,685,9400,8940
8196,201912,MAD18,545,A005490,Y,Y,4,7,15,16,230013,243000
8197,201912,MAD18,545,A005930,Y,Y,35,38,55,221,55500,54200
8198,201912,MAD18,545,A005935,Y,Y,7,3,109,88,45425,42907
8199,201912,MAD18,545,A006360,Y,Y,5,3,33,5,31150,31400
8200,201912,MAD18,545,A006400,Y,Y,12,8,28,40,225300,231500
8201,201912,MAD18,545,A007460,Y,Y,3,6,208,798,3245,2960
8202,201912,MAD18,545,A008350,Y,Y,6,6,939,820,3390,3405
8203,201912,MAD18,545,A009150,Y,Y,5,11,12,59,110000,120000
8204,201912,MAD18,545,A010140,Y,Y,4,3,711,88,6924,7170
8205,201912,MAD18,545,A015760,Y,Y,7,4,66,49,27700,27950
8206,201912,MAD18,545,A017550,Y,Y,3,3,1418,1084,2245,2580
8207,201912,MAD18,545,A017670,Y,N,5,0,9,0,242000,-1
8208,201912,MAD18,545,A020150,Y,Y,5,4,499,134,39680,36600
8209,201912,MAD18,545,A021050,Y,Y,3,3,317,317,2962,2680
8210,201912,MAD18,545,A024110,Y,N,3,0,168,0,11850,-1
8211,201912,MAD18,545,A028300,Y,Y,5,5,62,18,106500,107275
8212,201912,MAD18,545,A031390,N,Y,0,3,0,69,-1,42200
8213,201912,MAD18,545,A032500,Y,Y,3,3,76,36,48500,51000
8214,201912,MAD18,545,A032640,N,Y,0,4,0,102,-1,14200
8215,201912,MAD18,545,A033180,Y,Y,6,5,1135,1075,7710,8130
8216,201912,MAD18,545,A034220,Y,Y,10,12,376,376,15697,16002
8217,201912,MAD18,545,A035900,N,Y,0,3,0,77,-1,22350
8218,201912,MAD18,545,A036540,Y,Y,3,3,1076,641,3980,4305
8219,201912,MAD18,545,A051370,Y,Y,3,3,186,640,15900,16450
8220,201912,MAD18,545,A051910,Y,Y,16,16,5,10,304000,307000
8221,201912,MAD18,545,A053800,Y,N,3,0,5,0,62560,-1
8222,201912,MAD18,545,A060720,Y,Y,3,3,92,114,21950,20850
8223,201912,MAD18,545,A066570,Y,Y,4,6,16,93,72500,71900
8224,201912,MAD18,545,A068270,Y,Y,7,8,131,149,181500,181000
8225,201912,MAD18,545,A068290,Y,Y,3,3,270,145,26162,27250
8226,201912,MAD18,545,A082270,Y,Y,5,6,102,109,33300,33800
8227,201912,MAD18,545,A090430,Y,Y,4,8,4,26,198000,193500
8228,201912,MAD18,545,A090460,Y,Y,3,3,98,285,21000,20700
8229,201912,MAD18,545,A091590,Y,Y,3,3,83,83,15072,14801
8230,201912,MAD18,545,A093370,Y,Y,3,4,3771,5995,7618,8046
8231,201912,MAD18,545,A131970,N,Y,0,3,0,15,-1,41700
8232,201912,MAD18,545,A148150,Y,Y,4,3,126,68,32900,33500
8233,201912,MAD18,545,A196170,Y,Y,4,4,3000,3009,59100,58600
8234,201912,MAD18,545,A207760,Y,Y,3,4,196,223,7800,7890
8235,201912,MAD18,545,A215600,Y,Y,6,3,314,139,13900,13700
8236,201912,MAD18,545,A265520,Y,Y,3,5,162,165,28850,31600
8237,201912,MAD19,140,A000660,Y,Y,6,7,18,20,91766,91250
8238,201912,MAD19,140,A005930,Y,Y,7,9,30,85,56017,54500
8239,201912,MAD19,140,A005935,Y,Y,5,5,3,7,44975,44522
8240,201912,MAD19,140,A028300,Y,Y,3,3,156,242,107250,106938
8241,201912,MAD19,140,A032500,Y,N,4,0,15,0,49450,-1
8242,201912,MAD19,140,A091990,Y,Y,4,4,21,52,51075,47060
8243,201912,MAD20,143,A005930,Y,Y,7,6,224,66,54562,55700
8244,201912,MAD20,143,A051910,N,Y,0,3,0,4,-1,304000
8245,201912,MAD20,143,A052190,Y,Y,3,4,450,762,1405,1410
8246,201912,MAD20,143,A084850,Y,Y,3,3,185,185,42778,42650
8247,201912,MAD20,143,A084990,Y,Y,4,3,60,83,82800,84000
8248,201912,MAD21,637,A000660,Y,Y,9,9,203,50,94435,91700
8249,201912,MAD21,637,A005490,Y,Y,4,3,32,36,242000,239500
8250,201912,MAD21,637,A005930,Y,Y,22,31,69,183,50150,54300
8251,201912,MAD21,637,A006400,Y,Y,3,3,5,31,228000,232500
8252,201912,MAD21,637,A007390,Y,Y,3,3,3862,3802,7820,7870
8253,201912,MAD21,637,A009150,Y,Y,3,5,4,30,119000,117500
8254,201912,MAD21,637,A010950,Y,Y,3,4,3,134,95200,88100
8255,201912,MAD21,637,A015760,Y,Y,6,4,1741,2144,27792,27922
8256,201912,MAD21,637,A021050,Y,Y,3,3,34217,34367,1979,2038
8257,201912,MAD21,637,A028300,Y,Y,4,4,112,93,105100,100700
8258,201912,MAD21,637,A035420,Y,Y,8,6,571,779,174500,178379
8259,201912,MAD21,637,A035720,Y,Y,8,6,979,930,155927,155000
8260,201912,MAD21,637,A035760,Y,Y,4,3,3,6,155550,159985
8261,201912,MAD21,637,A045390,Y,Y,3,3,2420,3185,5050,4950
8262,201912,MAD21,637,A047810,Y,N,3,0,455,0,36100,-1
8263,201912,MAD21,637,A051910,Y,Y,9,9,37,44,299111,315000
8264,201912,MAD21,637,A067160,Y,Y,3,3,339,336,72687,68500
8265,201912,MAD21,637,A068270,Y,Y,7,3,89,90,189000,187000
8266,201912,MAD21,637,A099220,Y,Y,4,4,46681,47860,2981,3004
8267,201912,MAD22,97,A028300,Y,Y,4,5,79,43,98666,109200
8268,201912,MAD22,97,A067630,Y,Y,3,4,145,194,27750,21400
8269,201912,MAD22,97,A068270,Y,Y,6,6,57,53,182000,186758
8270,201912,MAD22,97,A128940,Y,Y,3,4,6,5,295000,323000
8271,201912,MAD22,97,A180640,Y,Y,3,3,1031,1076,41250,40850
8272,201912,MAD23,1724,A000270,Y,Y,5,4,11,2,44800,44500
8273,201912,MAD23,1724,A000660,Y,Y,49,60,108,131,80600,86700
8274,201912,MAD23,1724,A000990,Y,Y,4,5,151,220,24050,25735
8275,201912,MAD23,1724,A002700,Y,Y,4,7,1154,2553,1738,1775
8276,201912,MAD23,1724,A003410,Y,Y,6,4,383,544,5650,5482
8277,201912,MAD23,1724,A003490,Y,Y,4,7,15,46,24050,29200
8278,201912,MAD23,1724,A003670,Y,Y,4,5,118,58,46065,47441
8279,201912,MAD23,1724,A004020,Y,Y,4,5,2684,1752,30578,30362
8280,201912,MAD23,1724,A004770,Y,Y,3,7,736,1110,3715,3820
8281,201912,MAD23,1724,A005290,Y,Y,3,4,180,220,16750,16850
8282,201912,MAD23,1724,A005380,Y,Y,14,14,64,135,118500,119500
8283,201912,MAD23,1724,A005490,Y,Y,11,22,16,36,242500,241000
8284,201912,MAD23,1724,A005930,Y,Y,91,93,124,172,55500,54900
8285,201912,MAD23,1724,A005935,Y,Y,25,13,28,859,45735,41670
8286,201912,MAD23,1724,A006400,Y,Y,23,23,87,338,228500,224145
8287,201912,MAD23,1724,A006800,Y,Y,6,6,3076,1286,7670,7280
8288,201912,MAD23,1724,A007390,Y,Y,3,5,99,326,7700,6990
8289,201912,MAD23,1724,A007460,Y,Y,4,4,4941,4957,2990,3200
8290,201912,MAD23,1724,A008350,Y,Y,15,12,885,885,3339,3270
8291,201912,MAD23,1724,A008770,Y,Y,13,19,13,48,84600,85600
8292,201912,MAD23,1724,A009150,Y,Y,15,25,19,90,119347,117000
8293,201912,MAD23,1724,A009540,Y,Y,5,7,127,129,119500,121000
8294,201912,MAD23,1724,A009830,Y,Y,10,10,1804,1892,18450,18650
8295,201912,MAD23,1724,A010140,Y,Y,8,8,1416,1544,7080,7115
8296,201912,MAD23,1724,A010950,Y,Y,4,3,58,86,88700,97200
8297,201912,MAD23,1724,A011170,Y,Y,7,10,23,133,222500,231500
8298,201912,MAD23,1724,A012330,Y,Y,3,6,24,36,260928,266500
8299,201912,MAD23,1724,A012800,Y,Y,3,4,25162,25187,1485,1506
8300,201912,MAD23,1724,A015760,Y,Y,13,11,124,104,28300,29060
8301,201912,MAD23,1724,A017670,Y,Y,8,4,13,19,242000,243500
8302,201912,MAD23,1724,A017960,Y,Y,4,3,1176,1065,7560,7750
8303,201912,MAD23,1724,A020150,Y,Y,9,6,53,64,39575,43400
8304,201912,MAD23,1724,A020560,Y,Y,4,6,43,115,5510,5420
8305,201912,MAD23,1724,A024110,Y,Y,6,4,78,21,12450,12200
8306,201912,MAD23,1724,A028260,Y,Y,10,9,115,50,105000,106733
8307,201912,MAD23,1724,A028300,Y,Y,10,11,48,61,101233,102800
8308,201912,MAD23,1724,A030200,Y,Y,3,3,314,2993,27000,26890
8309,201912,MAD23,1724,A032500,Y,Y,7,9,542,573,49720,49161
8310,201912,MAD23,1724,A032680,Y,Y,3,4,290,1087,2150,2076
8311,201912,MAD23,1724,A033180,Y,Y,5,8,251,356,7548,8310
8312,201912,MAD23,1724,A033500,Y,Y,3,4,1301,4576,9950,10432
8313,201912,MAD23,1724,A034220,Y,Y,14,20,1231,1281,16050,16050
8314,201912,MAD23,1724,A035420,Y,Y,16,20,13,68,173500,178642
8315,201912,MAD23,1724,A035720,Y,Y,26,17,35,50,150000,154000
8316,201912,MAD23,1724,A035760,Y,Y,3,3,8,24,152266,157400
8317,201912,MAD23,1724,A035900,Y,Y,3,5,55,172,21800,23050
8318,201912,MAD23,1724,A036460,Y,Y,4,4,139,26,38100,38450
8319,201912,MAD23,1724,A036540,Y,Y,7,7,741,774,3770,3825
8320,201912,MAD23,1724,A036570,Y,Y,3,7,1,6,487000,537000
8321,201912,MAD23,1724,A041510,Y,Y,9,4,97,42,37100,37150
8322,201912,MAD23,1724,A041590,Y,Y,7,4,423,405,1785,1765
8323,201912,MAD23,1724,A041910,Y,Y,8,6,74,73,14350,14150
8324,201912,MAD23,1724,A045520,Y,Y,4,3,57,201,26596,27900
8325,201912,MAD23,1724,A047810,Y,Y,5,4,15,95,35100,36650
8326,201912,MAD23,1724,A048410,Y,Y,3,4,107,93,14783,15572
8327,201912,MAD23,1724,A051600,Y,Y,4,3,92,50,35177,35350
8328,201912,MAD23,1724,A051900,Y,Y,4,3,6,5,1250000,1278000
8329,201912,MAD23,1724,A051910,Y,Y,34,20,23,20,304500,310285
8330,201912,MAD23,1724,A052260,Y,Y,4,7,460,477,20441,20352
8331,201912,MAD23,1724,A052420,Y,Y,4,5,192,171,2575,2580
8332,201912,MAD23,1724,A052670,Y,Y,5,4,87,152,9604,9537
8333,201912,MAD23,1724,A053800,Y,Y,4,5,44,122,62855,62466
8334,201912,MAD23,1724,A058820,Y,Y,4,4,174,337,4000,3990
8335,201912,MAD23,1724,A059090,Y,Y,3,3,1006,2822,5700,5776
8336,201912,MAD23,1724,A060720,Y,Y,5,4,138,120,20600,20150
8337,201912,MAD23,1724,A063440,Y,Y,3,3,259,206,1990,2015
8338,201912,MAD23,1724,A064350,Y,Y,3,3,255,279,14700,14800
8339,201912,MAD23,1724,A066570,Y,Y,8,13,25,221,70200,69900
8340,201912,MAD23,1724,A067630,Y,Y,3,6,333,285,21816,21930
8341,201912,MAD23,1724,A068270,Y,Y,16,13,161,200,187000,188500
8342,201912,MAD23,1724,A068290,Y,Y,4,4,617,457,27361,25900
8343,201912,MAD23,1724,A078160,Y,Y,5,4,38,21,32068,34400
8344,201912,MAD23,1724,A078590,Y,Y,3,3,2226,1236,1485,1590
8345,201912,MAD23,1724,A079160,Y,Y,6,3,27,41,35650,36200
8346,201912,MAD23,1724,A081000,Y,Y,3,3,240,508,26575,26700
8347,201912,MAD23,1724,A081660,Y,Y,3,3,30,52,52233,52947
8348,201912,MAD23,1724,A082270,Y,Y,7,6,422,429,32526,32593
8349,201912,MAD23,1724,A084850,Y,Y,7,6,395,422,37150,37833
8350,201912,MAD23,1724,A086280,Y,Y,3,3,398,663,145500,147000
8351,201912,MAD23,1724,A088800,Y,Y,3,3,555,572,6030,6980
8352,201912,MAD23,1724,A089590,Y,Y,3,4,40,75,27500,25266
8353,201912,MAD23,1724,A090430,Y,Y,12,15,13,19,189000,196500
8354,201912,MAD23,1724,A091590,Y,Y,3,3,366,61,16673,15350
8355,201912,MAD23,1724,A091990,Y,Y,7,9,418,58,53000,51100
8356,201912,MAD23,1724,A093370,Y,Y,6,4,2910,3483,7988,8200
8357,201912,MAD23,1724,A096770,Y,Y,9,14,13,126,143500,155000
8358,201912,MAD23,1724,A097520,Y,Y,8,3,331,133,29400,29400
8359,201912,MAD23,1724,A097950,Y,Y,4,6,4,6,240000,250000
8360,201912,MAD23,1724,A105560,Y,Y,3,5,96,110,49050,47950
8361,201912,MAD23,1724,A111710,Y,Y,3,3,377,72,14503,13550
8362,201912,MAD23,1724,A112040,Y,Y,3,3,126,161,29550,29618
8363,201912,MAD23,1724,A139480,Y,Y,5,4,253,318,131000,130250
8364,201912,MAD23,1724,A180640,Y,Y,6,8,958,1382,41944,41700
8365,201912,MAD23,1724,A196170,Y,Y,6,4,38,23,67466,72475
8366,201912,MAD23,1724,A200230,Y,Y,4,6,45,47,7790,7950
8367,201912,MAD23,1724,A207940,Y,Y,4,10,1,19,395000,408500
8368,201912,MAD23,1724,A215600,Y,Y,8,6,30,36,13850,14200
8369,201912,MAD23,1724,A222810,Y,Y,3,3,1179,1922,1004,973
8370,201912,MAD23,1724,A240810,Y,Y,7,5,48,81,35250,35056
8371,201912,MAD23,1724,A253450,Y,Y,4,4,73,107,79200,79900
8372,201912,MAD23,1724,A272210,Y,Y,3,3,5490,5406,10824,10901
8373,201912,MAD23,1724,A272290,Y,N,3,0,59,0,52750,-1
8374,201912,MAD23,1724,A285130,Y,Y,4,4,239,244,61900,62350
8375,201912,MAD23,1724,A298380,Y,Y,4,5,68,125,18450,21150
8376,201912,MAD23,1724,A308170,Y,Y,3,3,77,97,13747,12700
8377,201912,MAD23,1724,A321550,Y,Y,6,4,1294,1210,18375,18134
8378,201912,MAD23,1724,A336260,Y,Y,7,7,1392,1515,8276,8332
8379,201912,MAD24,87,A028300,Y,Y,5,4,107,83,104000,101200
8380,201912,MAD24,87,A032500,Y,Y,5,5,70,197,50000,51600
8381,201912,MAD24,87,A041910,Y,Y,3,3,355,266,14600,14300
8382,201912,MAD24,87,A043220,N,Y,0,3,0,3878,-1,1755
8383,201912,MAD24,87,A067630,Y,Y,4,4,117,139,23750,20450
8384,201912,MAD24,87,A078130,Y,Y,3,4,116,389,6382,6560
8385,201912,MAD24,87,A082270,Y,Y,5,7,127,133,35800,35400
8386,201912,MAD24,87,A091990,Y,Y,3,3,11,11,45855,47951
8387,201912,MAD24,87,A200230,N,Y,0,3,0,733,-1,6152
8388,201912,MAD24,87,A285130,Y,Y,3,3,4231,3293,61696,63100
8389,201912,MAD25,103,A005930,Y,Y,6,5,418,51,56400,52950
8390,201912,MAD25,103,A028300,Y,Y,3,3,83,138,106827,108600
8391,201912,MAD25,103,A078130,Y,Y,6,4,351,124,5715,6090
8392,201912,MAD26,249,A000660,Y,Y,4,3,29,26,95100,92800
8393,201912,MAD26,249,A002700,N,Y,0,3,0,5568,-1,1825
8394,201912,MAD26,249,A005930,Y,Y,8,9,33,107,56000,55700
8395,201912,MAD26,249,A035420,Y,Y,4,4,29,30,179000,181500
8396,201912,MAD26,249,A082270,Y,Y,3,3,167,204,32850,32933
8397,201912,MAD27,153,A000660,Y,Y,3,4,24,91,93700,83200
8398,201912,MAD27,153,A005930,Y,Y,8,8,59,88,54700,55700
8399,201912,MAD27,153,A006400,Y,Y,5,3,93,33,228500,233500
8400,201912,MAD27,153,A034220,Y,Y,4,4,11,250,15850,16025
8401,201912,MAD27,153,A051900,Y,Y,3,3,9,12,1245000,1248000
8402,201912,MAD27,153,A051910,Y,Y,3,3,76,87,299750,305000
8403,201912,MAD27,153,A096770,Y,N,5,0,74,0,147900,-1
8404,201912,MAD29,115,A007460,Y,Y,4,4,2633,5133,2776,2810
8405,201912,MAD29,115,A012800,Y,Y,3,3,4106,4106,1695,1705
8406,201912,MAD29,115,A036540,Y,Y,3,3,522,251,4019,4163
8407,201912,MAD29,115,A050890,Y,Y,4,3,218,127,5150,5280
8408,201912,MAD29,115,A058820,Y,Y,5,4,178,146,4049,4064
8409,201912,MAD29,115,A068290,Y,Y,3,4,5,17,24150,27150
8410,201912,MAD29,115,A088800,Y,Y,6,3,3687,251,8130,8240
8411,201912,MAD29,115,A144960,Y,Y,4,4,10460,9847,4360,4550
8412,201912,MAD29,115,A196170,Y,Y,4,4,46,78,58875,65200
8413,201912,MAD29,115,A298380,Y,Y,3,4,115,228,18600,19550
8414,201912,MAD30,116,A003060,Y,Y,4,4,5775,5795,1494,1514
8415,201912,MAD30,116,A005930,Y,Y,7,7,39,92,55000,54400
8416,201912,MAD30,116,A028300,Y,Y,3,3,25,89,101200,100600
8417,201912,MAD30,116,A033180,Y,Y,4,3,320,878,8010,7110
8418,201912,MAD30,116,A036540,Y,Y,3,5,1834,7986,4055,4130
8419,201912,MAD30,116,A082270,Y,Y,8,8,914,910,32824,33323
8420,201912,MAD30,116,A097520,Y,Y,3,4,183,356,32425,31468
8421,201912,MAD30,116,A178320,Y,Y,3,3,1292,1203,28705,28941
8422,201912,MAD30,116,A222080,Y,Y,3,4,3245,2740,2505,2510
8423,201912,MAD31,84,A026940,Y,Y,3,3,325,492,4930,5160
8424,201912,MAD31,84,A082270,Y,Y,4,5,216,268,39250,38300
8425,201912,MAD31,84,A089010,Y,Y,3,3,105,489,15766,16200
8426,201912,MAD31,84,A200230,Y,Y,3,3,1230,1064,8270,8602
8427,201912,MAD31,84,A214260,Y,Y,3,3,86,107,17200,17950
8428,201912,MAD31,84,A214680,Y,Y,3,4,643,1339,2121,2000
8429,201912,MAD31,84,A235980,Y,Y,3,3,205,205,41300,39050
8430,201912,MAD31,84,A293780,Y,Y,5,4,130,114,23200,26150
8431,201912,MAD32,150,A003060,Y,Y,4,3,627,1425,1515,1500
8432,201912,MAD32,150,A005930,Y,Y,4,5,9,52,49910,56200
8433,201912,MAD32,150,A006050,Y,Y,4,5,1178,1348,1595,1620
8434,201912,MAD32,150,A007460,Y,Y,8,8,1403,2483,2920,2888
8435,201912,MAD32,150,A021050,Y,Y,3,3,4176,4176,2691,2722
8436,201912,MAD32,150,A028300,Y,Y,6,4,277,212,101080,101400
8437,201912,MAD32,150,A033180,Y,Y,7,6,128,126,8010,8050
8438,201912,MAD32,150,A036170,Y,Y,3,3,289,262,2854,2225
8439,201912,MAD32,150,A036540,Y,Y,8,9,4488,5585,4012,4135
8440,201912,MAD32,150,A041910,Y,Y,6,5,329,298,12472,12700
8441,201912,MAD32,150,A048410,Y,Y,4,3,52,32,14600,15212
8442,201912,MAD32,150,A052190,Y,Y,3,4,1977,2225,3878,3824
8443,201912,MAD32,150,A052260,Y,Y,5,3,28,28,20150,20100
8444,201912,MAD32,150,A060720,Y,Y,3,4,317,477,22773,22159
8445,201912,MAD32,150,A061970,N,Y,0,3,0,243,-1,7700
8446,201912,MAD32,150,A065450,Y,Y,4,3,384,100,3389,3233
8447,201912,MAD32,150,A068290,Y,Y,3,4,45,75,22100,24200
8448,201912,MAD32,150,A082270,Y,Y,4,6,138,149,32600,32600
8449,201912,MAD32,150,A082800,Y,Y,3,3,570,1237,2880,3171
8450,201912,MAD32,150,A084850,Y,Y,3,4,56,344,36400,37800
8451,201912,MAD32,150,A091990,Y,Y,3,5,118,106,48050,47650
8452,201912,MAD32,150,A097780,Y,Y,3,3,507,907,1125,1121
8453,201912,MAD32,150,A123690,Y,Y,4,5,439,500,10800,10950
8454,201912,MAD32,150,A143160,Y,Y,3,3,418,189,31500,29988
8455,201912,MAD32,150,A148150,Y,Y,5,6,746,766,33140,33356
8456,201912,MAD32,150,A174900,N,Y,0,3,0,183,-1,40000
8457,201912,MAD32,150,A180640,Y,Y,4,5,236,618,40800,37505
8458,201912,MAD32,150,A190510,Y,Y,3,3,103,151,46800,41364
8459,201912,MAD32,150,A192650,Y,Y,3,4,452,502,6790,6790
8460,201912,MAD32,150,A200230,Y,Y,4,3,83,279,4259,8070
8461,201912,MAD32,150,A207760,Y,Y,6,5,944,140,7879,7890
8462,201912,MAD32,150,A214680,Y,Y,6,6,1975,1739,1950,1955
8463,201912,MAD32,150,A215480,Y,Y,3,3,790,540,1355,1586
8464,201912,MAD32,150,A238490,Y,N,3,0,69,0,24500,-1
8465,201912,MAD32,150,A268600,Y,Y,3,6,30,31,65953,66800
